Campaign,Date,City/Location,Latitude,Longitude,Channel,Device,Ad,Impressions,"CTR, %",Clicks,Daily Average CPC,"Spend, GBP",Conversions,"Total conversion value, GBP",Likes (Reactions),Shares,Comments,Concatenated value
Spring,2023-05-02 00:00:00,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1582.8000000000002,0.008399999999999998,13.295519999999998,0.04000000000000006,0.5318208000000008,1,59,76,18,2,Spring-London-Discount
Spring,2023-05-02 00:00:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Collection,1293,0.014900000000000002,19.265700000000002,0.3105,5.981999850000001,3,254.016,49,28,0,Spring-Manchester-Collection
Spring,2023-05-02 00:00:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Discount,943.2,0.0093,8.77176,0.7819999999999999,6.85951632,7,159.6,77,7,4.5,Spring-Manchester-Discount
Spring,2023-05-02 00:00:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2234.2,0.0107,23.905939999999998,0.45999999999999996,10.996732399999997,2,73.36,54,18,1,Spring-Manchester-Collection
Spring,2023-05-02 00:00:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Discount,1502.4,0.0064,9.61536,1.33,12.788428800000002,8,74.19999999999999,77,22,2,Spring-Manchester-Discount
Spring,2023-05-02 00:00:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Collection,1668.2,0.02057,34.314874,0.09200000000000004,3.156968408000002,3,24,30,3,3,Spring-Manchester-Collection
Spring,2023-05-02 00:00:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,966.4000000000001,0.01694,16.370816,0.8739999999999999,14.308093183999999,3,219.6,66,14,0,Spring-Manchester-Discount
Spring,2023-05-02 00:00:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,1511,0.009900000000000003,14.958900000000003,0.2000000000000001,2.991780000000002,5,110.6,50,24,5,Spring-Manchester-Collection
Spring,2023-05-02 00:00:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Discount,1914.4,0.008140000000000001,15.583216000000004,1.48,23.063159680000005,1,38,116,0,10,Spring-Manchester-Discount
Spring,2023-05-02 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1348.6000000000001,0.009800000000000003,13.216280000000006,0.8279999999999997,10.943079840000001,4,151.2,60,11,0,Spring-Manchester-Collection
Spring,2023-05-02 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Discount,662.8,0.013500000000000003,8.9478,0.5174999999999997,4.630486499999998,6,201.6,66,11,0,Spring-Manchester-Discount
Spring,2023-05-02 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Collection,1444,0.005900000000000002,8.519600000000002,0.8599999999999998,7.326856,4,208,64,4,0,Spring-Manchester-Collection
Spring,2023-05-02 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1304,0.0092,11.9968,0.6999999999999997,8.397759999999996,5,380,67,8,2,Spring-Manchester-Discount
Spring,2023-05-03 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1335.4,0.014100000000000001,18.829140000000002,0.989,18.62201946,0,92.064,57,1,0,Spring-Birmingham-Collection
Spring,2023-05-03 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Discount,527.6,0.0134,7.06984,1.15,8.130315999999999,5,289.63199999999995,78,2,7.5,Spring-Birmingham-Discount
Spring,2023-05-03 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1781,0.0091,16.2071,0.9999999999999999,16.207099999999997,2,10.4,53,2,3,Spring-Birmingham-Collection
Spring,2023-05-03 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1473,0.0075,11.0475,2.1199999999999997,23.420699999999997,3,112,126,8,5,Spring-Birmingham-Discount
Spring,2023-05-03 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Collection,1500.6000000000001,0.01375,20.63325,0.3449999999999999,7.118471249999998,4,114.23999999999998,6,4,3,Spring-Birmingham-Collection
Spring,2023-05-03 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Discount,627.6000000000001,0.01023,6.4203480000000015,0.8164999999999999,5.242214142000001,8,374.4,70,10,7.5,Spring-Birmingham-Discount
Spring,2023-05-03 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Collection,2165.4,0.012320000000000003,26.67772800000001,0.6599999999999998,17.60730048,4,111.3,7,3,6,Spring-Birmingham-Collection
Spring,2023-05-03 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Discount,893,0.00792,7.07256,1.6,11.316096000000002,1,65,67,9,1,Spring-Birmingham-Discount
Spring,2023-05-03 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Collection,738.4000000000001,0.007500000000000003,5.538000000000003,0.9659999999999996,5.349708000000001,1,0,47,1,3,Spring-Birmingham-Collection
Spring,2023-05-03 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,853,0.0079,6.738700000000001,1.0349999999999997,6.974554499999998,7,532.8,12,6,1.5,Spring-Birmingham-Discount
Spring,2023-05-03 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Collection,1711.8000000000002,0.006399999999999999,10.955519999999998,0.05000000000000002,0.547776,0,0,28,6,0,Spring-Birmingham-Collection
Spring,2023-05-03 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Discount,323,0.0000999999999999994,0.0322999999999998,0.7599999999999999,0.024547999999999844,2,116,34,4,1,Spring-Birmingham-Discount
Spring,2023-05-03 00:00:00,London,51.50735,-0.12776,Facebook,Desktop,Collection,1741.6000000000001,0.015300000000000001,26.646480000000004,1.0234999999999999,27.272672280000002,1,362.87999999999994,43,19,4.5,Spring-London-Collection
Spring,2023-05-03 00:00:00,London,51.50735,-0.12776,Facebook,Desktop,Discount,1696,0.0156,26.4576,1.4949999999999999,39.554111999999996,4,120.28800000000001,64,15,16.5,Spring-London-Discount
Spring,2023-05-03 00:00:00,London,51.50735,-0.12776,Facebook,Mobile,Collection,2611,0.0125,32.6375,1.23,40.144125,2,205.52,85,42,7,Spring-London-Collection
Spring,2023-05-03 00:00:00,London,51.50735,-0.12776,Facebook,Mobile,Discount,2167,0.013399999999999999,29.037799999999997,1.16,33.683848,2,119.84,97,14,6,Spring-London-Discount
Spring,2023-05-03 00:00:00,London,51.50735,-0.12776,Instagram,Desktop,Collection,1972.8000000000002,0.017490000000000002,34.50427200000001,1.5064999999999995,51.980685767999994,5,67.2,55,3,12,Spring-London-Collection
Spring,2023-05-03 00:00:00,London,51.50735,-0.12776,Instagram,Desktop,Discount,1263.8000000000002,0.018260000000000005,23.07698800000001,1.288,29.723160544000013,1,84,95,18,10.5,Spring-London-Discount
Spring,2023-05-03 00:00:00,London,51.50735,-0.12776,Instagram,Mobile,Collection,1899,0.012870000000000001,24.440130000000003,1.08,26.395340400000006,6,49,37,6,13,Spring-London-Collection
Spring,2023-05-03 00:00:00,London,51.50735,-0.12776,Instagram,Mobile,Discount,1964.4,0.010010000000000002,19.663644000000005,1.68,33.03492192000001,2,106,74,27,11,Spring-London-Discount
Spring,2023-05-03 00:00:00,London,51.50735,-0.12776,Pinterest,Desktop,Collection,836.4000000000001,0.013100000000000002,10.956840000000003,1.0924999999999998,11.970347700000001,2,0,58,12,6,Spring-London-Collection
Spring,2023-05-03 00:00:00,London,51.50735,-0.12776,Pinterest,Desktop,Discount,763.8000000000001,0.013500000000000002,10.311300000000003,0.2644999999999999,2.7273388499999998,5,206.4,69,13,6,Spring-London-Discount
Spring,2023-05-03 00:00:00,London,51.50735,-0.12776,Pinterest,Mobile,Collection,1255.2,0.0103,12.928560000000001,0.7799999999999997,10.084276799999996,2,148,78,12,1,Spring-London-Collection
Spring,2023-05-03 00:00:00,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1659,0.007199999999999999,11.944799999999999,1.0399999999999998,12.422591999999996,4,160,83,27,3,Spring-London-Discount
Spring,2023-05-03 00:00:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Collection,1308.6000000000001,0.013000000000000001,17.011800000000004,0.5175000000000001,8.803606500000004,2,48.96,67,35,1.5,Spring-Manchester-Collection
Spring,2023-05-03 00:00:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Discount,1039.2,0.0147,15.27624,2.3115,35.31102876,3,352.8,49,12,1.5,Spring-Manchester-Discount
Spring,2023-05-03 00:00:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,1740.6000000000001,0.0134,23.324040000000004,1.1100000000000003,25.88968440000001,1,36.800000000000004,80,16,1,Spring-Manchester-Collection
Spring,2023-05-03 00:00:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Discount,1340,0.010900000000000002,14.606000000000002,0.5499999999999999,8.0333,2,22,102,24,5,Spring-Manchester-Discount
Spring,2023-05-03 00:00:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Collection,1311.8000000000002,0.022880000000000005,30.01398400000001,0.37949999999999995,11.390306928000003,4,56.4,36,13,3,Spring-Manchester-Collection
Spring,2023-05-03 00:00:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,693.2,0.0187,12.962840000000002,2.4035,31.156185940000007,1,36,81,8,1.5,Spring-Manchester-Discount
Spring,2023-05-03 00:00:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,1670.4,0.013640000000000003,22.784256000000006,0.05,1.1392128000000004,4,97.3,78,14,7,Spring-Manchester-Collection
Spring,2023-05-03 00:00:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Discount,1423.8000000000002,0.011219999999999997,15.975035999999998,0.65,10.383773399999999,3,144,76,8,1,Spring-Manchester-Discount
Spring,2023-05-03 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1107.4,0.010700000000000005,11.849180000000006,1.2764999999999997,15.125478270000004,5,187.2,68,1,9,Spring-Manchester-Collection
Spring,2023-05-03 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Discount,1005.4000000000001,0.0093,9.35022,1.2994999999999999,12.15061089,3,180,39,0,4.5,Spring-Manchester-Discount
Spring,2023-05-03 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Collection,1884.6000000000004,0.008400000000000003,15.830640000000008,0.04,0.6332256000000003,1,39,71,8,4,Spring-Manchester-Collection
Spring,2023-05-03 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1587.4,0.0071,11.27054,0.15000000000000008,1.690581000000001,3,213,32,12,2,Spring-Manchester-Discount
Spring,2023-05-04 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1128.8,0.013500000000000002,15.238800000000001,1.288,19.627574400000004,1,35.52,12,17,9,Spring-Birmingham-Collection
Spring,2023-05-04 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Discount,949.8000000000002,0.016300000000000002,15.481740000000006,1.288,19.94048112000001,8,205.63199999999998,84,3,9,Spring-Birmingham-Discount
Spring,2023-05-04 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1740.4,0.0119,20.710760000000004,0.44999999999999996,9.319842000000001,0,49.839999999999996,54,2,0,Spring-Birmingham-Collection
Spring,2023-05-04 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1329.8000000000002,0.008499999999999999,11.3033,2.0799999999999996,23.510863999999994,4,43.12,86,2,3,Spring-Birmingham-Discount
Spring,2023-05-04 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Collection,1234.6000000000001,0.020020000000000003,24.716692000000005,0.35650000000000004,8.811500698000003,4,44.51999999999999,51,6,0,Spring-Birmingham-Collection
Spring,2023-05-04 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Discount,517,0.012320000000000003,6.369440000000002,0.9085,5.786636240000002,3,180,62,3,1.5,Spring-Birmingham-Discount
Spring,2023-05-04 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Collection,1339.6000000000001,0.007260000000000001,9.725496000000001,0.28,2.7231388800000005,3,56,47,2,6,Spring-Birmingham-Collection
Spring,2023-05-04 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Discount,1582,0.007480000000000001,11.833360000000003,1.2899999999999998,15.265034400000001,7,364,54,6,5,Spring-Birmingham-Discount
Spring,2023-05-04 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Collection,572.6000000000001,0.011800000000000001,6.756680000000002,1.1039999999999996,7.45937472,6,246,30,2,1.5,Spring-Birmingham-Collection
Spring,2023-05-04 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,608.2,0.0053999999999999986,3.2842799999999994,0.5519999999999997,1.8129225599999987,7,367.2,14,11,3,Spring-Birmingham-Discount
Spring,2023-05-04 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Collection,2190.6,0.010199999999999999,22.344119999999997,0.47999999999999976,10.725177599999993,1,80,47,3,3,Spring-Birmingham-Collection
Spring,2023-05-04 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Discount,1349,0.0063,8.4987,0.4999999999999998,4.249349999999998,1,74,67,3,5,Spring-Birmingham-Discount
Spring,2023-05-04 00:00:00,London,51.50735,-0.12776,Facebook,Desktop,Collection,1255.2,0.021700000000000004,27.237840000000006,1.2879999999999996,35.08233791999999,1,345.408,37,16,12,Spring-London-Collection
Spring,2023-05-04 00:00:00,London,51.50735,-0.12776,Facebook,Desktop,Discount,1166.6,0.0168,19.598879999999998,1.7940000000000003,35.16039072,4,116.92800000000001,64,11,7.5,Spring-London-Discount
Spring,2023-05-04 00:00:00,London,51.50735,-0.12776,Facebook,Mobile,Collection,2825.6,0.0174,49.16544,0.79,38.8406976,4,73.36,91,21,9,Spring-London-Collection
Spring,2023-05-04 00:00:00,London,51.50735,-0.12776,Facebook,Mobile,Discount,1658,0.0081,13.429799999999998,1.4599999999999997,19.607507999999996,4,137.76,108,14,7,Spring-London-Discount
Spring,2023-05-04 00:00:00,London,51.50735,-0.12776,Instagram,Desktop,Collection,1150,0.016280000000000003,18.722000000000005,0.7589999999999997,14.209997999999997,1,21.599999999999998,59,12,12,Spring-London-Collection
Spring,2023-05-04 00:00:00,London,51.50735,-0.12776,Instagram,Desktop,Discount,1498.6000000000001,0.01386,20.770596000000005,0.48299999999999993,10.032197868,1,75.6,108,9,7.5,Spring-London-Discount
Spring,2023-05-04 00:00:00,London,51.50735,-0.12776,Instagram,Mobile,Collection,2828.2000000000003,0.013640000000000003,38.57664800000001,0.07000000000000006,2.7003653600000033,4,36,18,20,9,Spring-London-Collection
Spring,2023-05-04 00:00:00,London,51.50735,-0.12776,Instagram,Mobile,Discount,1812.1999999999998,0.01518,27.509196,1.64,45.11508144,5,385,91,14,4,Spring-London-Discount
Spring,2023-05-04 00:00:00,London,51.50735,-0.12776,Pinterest,Desktop,Collection,1637.2,0.017099999999999997,27.996119999999998,0.18400000000000002,5.15128608,5,206.4,61,8,9,Spring-London-Collection
Spring,2023-05-04 00:00:00,London,51.50735,-0.12776,Pinterest,Desktop,Discount,1427.4,0.007799999999999998,11.133719999999999,0.40249999999999975,4.481322299999997,4,136.79999999999998,40,1,6,Spring-London-Discount
Spring,2023-05-04 00:00:00,London,51.50735,-0.12776,Pinterest,Mobile,Collection,1832.8000000000002,0.0115,21.0772,0.6499999999999997,13.700179999999994,3,225,46,20,3,Spring-London-Collection
Spring,2023-05-04 00:00:00,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2378.4,0.008199999999999999,19.502879999999998,0.9599999999999997,18.722764799999993,1,42,43,6,6,Spring-London-Discount
Spring,2023-05-04 00:00:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Collection,1722.6000000000001,0.016599999999999997,28.595159999999996,0.5175,14.797995299999997,1,167.328,53,21,0,Spring-Manchester-Collection
Spring,2023-05-04 00:00:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Discount,1284.8000000000002,0.0167,21.456160000000004,0.4945,10.610071120000002,7,206.64,91,17,10.5,Spring-Manchester-Discount
Spring,2023-05-04 00:00:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,1772.4,0.0103,18.25572,0.64,11.6836608,2,70.56,72,12,4,Spring-Manchester-Collection
Spring,2023-05-04 00:00:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Discount,2371.2000000000003,0.012300000000000002,29.16576000000001,0.84,24.499238400000007,7,203,131,24,3,Spring-Manchester-Discount
Spring,2023-05-04 00:00:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Collection,931.5999999999999,0.012760000000000004,11.887216000000002,0.24150000000000008,2.8707626640000012,4,71.39999999999999,32,14,10.5,Spring-Manchester-Collection
Spring,2023-05-04 00:00:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1361.4,0.01804,24.559656000000004,0.8739999999999999,21.465139344,8,633.6,96,15,9,Spring-Manchester-Discount
Spring,2023-05-04 00:00:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,2207.2000000000003,0.012870000000000003,28.40666400000001,0.5099999999999998,14.487398639999999,2,32,44,21,4,Spring-Manchester-Collection
Spring,2023-05-04 00:00:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Discount,1644.6000000000001,0.014960000000000001,24.603216000000003,1.7599999999999998,43.30166016,1,43,98,4,10,Spring-Manchester-Discount
Spring,2023-05-04 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,923,0.0111,10.2453,1.2649999999999995,12.960304499999994,6,450,46,5,4.5,Spring-Manchester-Collection
Spring,2023-05-04 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Discount,672.8000000000001,0.0085,5.718800000000001,0.16100000000000003,0.9207268000000003,7,372,50,1,9,Spring-Manchester-Discount
Spring,2023-05-04 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Collection,1457.8000000000002,0.005199999999999999,7.580559999999999,1.1799999999999997,8.945060799999997,0,0,64,2,3,Spring-Manchester-Collection
Spring,2023-05-04 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,878.2,0.010000000000000002,8.782000000000002,0.5499999999999998,4.8301,2,134,70,8,4,Spring-Manchester-Discount
Spring,2023-05-05 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,770.2,0.0157,12.09214,0.4255,5.14520557,1,32.64,50,20,10.5,Spring-Birmingham-Collection
Spring,2023-05-05 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Discount,1136.8000000000002,0.0166,18.870880000000003,2.0585,38.845706480000004,3,189.50400000000002,67,10,6,Spring-Birmingham-Discount
Spring,2023-05-05 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1918.6000000000001,0.0106,20.33716,0.31999999999999995,6.5078911999999995,2,199.92000000000002,73,12,0,Spring-Birmingham-Collection
Spring,2023-05-05 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1009.8000000000002,0.008900000000000002,8.987220000000002,1.75,15.727635000000005,2,147.28,54,12,3,Spring-Birmingham-Discount
Spring,2023-05-05 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Collection,768.2,0.015620000000000002,11.999284000000003,0.08050000000000003,0.9659423620000006,2,246.95999999999998,10,10,6,Spring-Birmingham-Collection
Spring,2023-05-05 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Discount,1128.6000000000001,0.01727,19.490922000000005,1.8399999999999996,35.86329648,2,136.79999999999998,68,7,6,Spring-Birmingham-Discount
Spring,2023-05-05 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Collection,1080,0.01342,14.493599999999999,0.8799999999999997,12.754367999999994,6,162.39999999999998,2,2,6,Spring-Birmingham-Collection
